PARAMETER	Sample ID	Sample ID	Sample ID	Station label	Event label	Environmental feature	Depth, nominal	Depth, top/min	Depth, bottom/max	Size fraction, lower threshold	Size fraction, upper threshold	Sample material	Sample method	Sample code/label	Analysis ID	Analysis method	Analysis method	Analysis method	Analysis label	Analysis ID	Analysis ID	Analysis label	Uniform resource locator/link to metadata file	Uniform resource locator/link to metadata file
1119	TARA_B100000470	SAMEA2620995	ERS490230	TARA_068	TARA_20100913T1303Z_068_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	700	696	705	0.22	3	TARA_068_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100913T1303Z_068_Combined-EVENTS_CAST_MES_(700m)_SEQ-(100L)_W0.22-3_B100000470	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AAMIOSF_r1	ERX556011	ERR599131	run_APY_AAMIOSF_7_D0745ACXX.IND8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599131/ERR599131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599131/ERR599131_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599131
1120	TARA_B100000459	SAMEA2621066	ERS490327	TARA_070	TARA_20100921T0655Z_070_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_070_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100921T0655Z_070_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000459	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AANIOSF_r1	ERX555918	ERR599165	run_APY_AANIOSF_3_D1E00ACXX.IND7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599165/ERR599165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599165/ERR599165_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599165
1121	TARA_B100000459	SAMEA2621066	ERS490327	TARA_070	TARA_20100921T0655Z_070_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_070_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100921T0655Z_070_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000459	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AANIOSF_r1	ERX556111	ERR599135	run_APY_AANIOSF_6_D0745ACXX.IND7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599135/ERR599135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599135/ERR599135_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599135
1122	TARA_B100000446	SAMEA2621092	ERS490373	TARA_070	TARA_20100922T0637Z_070_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	785	812	0.22	3	TARA_070_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100922T0637Z_070_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L)_W0.22-3_B100000446	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AAPIOSF_r1	ERX556016	ERR599044	run_APY_AAPIOSF_2_C120RACXX.IND9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599044/ERR599044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599044/ERR599044_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599044
1123	TARA_B100000446	SAMEA2621092	ERS490373	TARA_070	TARA_20100922T0637Z_070_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	785	812	0.22	3	TARA_070_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20100922T0637Z_070_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L)_W0.22-3_B100000446	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AAPIOSF_r1	ERX556020	ERR599149	run_APY_AAPIOSF_7_D0745ACXX.IND9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599149/ERR599149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599149/ERR599149_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599149
1124	TARA_B100000513	SAMEA2621198	ERS490542	TARA_076	TARA_20101016T0955Z_076_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_076_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20101016T0955Z_076_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000513	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AAQIOSF_r1	ERX555999	ERR599126	run_APY_AAQIOSF_2_C120YACXX.IND4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599126/ERR599126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599126/ERR599126_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599126
1125	TARA_B100000513	SAMEA2621198	ERS490542	TARA_076	TARA_20101016T0955Z_076_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_076_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20101016T0955Z_076_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000513	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AAQIOSF_r1	ERX555995	ERR599010	run_APY_AAQIOSF_6_D0745ACXX.IND4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599010/ERR599010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599010/ERR599010_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599010
1126	TARA_B100000519	SAMEA2621216	ERS490597	TARA_076	TARA_20101016T1700Z_076_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	150	148	152	0.22	3	TARA_076_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101016T1700Z_076_Combined-EVENTS_CAST_DCM_(150m)_SEQ-(100L)_W0.22-3_B100000519	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AARIOSF_r1	ERX555959	ERR599148	run_APY_AARIOSF_1_D1BR1ACXX.IND12	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599148/ERR599148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599148/ERR599148_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599148
1127	TARA_B100000519	SAMEA2621216	ERS490597	TARA_076	TARA_20101016T1700Z_076_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	150	148	152	0.22	3	TARA_076_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101016T1700Z_076_Combined-EVENTS_CAST_DCM_(150m)_SEQ-(100L)_W0.22-3_B100000519	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AARIOSF_r1	ERX555940	ERR599040	run_APY_AARIOSF_5_D0745ACXX.IND12	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599040/ERR599040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599040/ERR599040_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599040
1128	TARA_B100000749	SAMEA2621232	ERS490633	TARA_076	TARA_20101017T0905Z_076_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	798	802	0.22	3	TARA_076_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101017T0905Z_076_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L)_W0.22-3_B100000749	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AASIOSF_r1	ERX556123	ERR599000	run_APY_AASIOSF_4_C120YACXX.IND10	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599000/ERR599000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599000/ERR599000_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599000
1129	TARA_B100000749	SAMEA2621232	ERS490633	TARA_076	TARA_20101017T0905Z_076_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	798	802	0.22	3	TARA_076_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101017T0905Z_076_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L)_W0.22-3_B100000749	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AASIOSF_r1	ERX556131	ERR599154	run_APY_AASIOSF_8_D0745ACXX.IND10	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599154/ERR599154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599154/ERR599154_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599154
1130	TARA_B100000524	SAMEA2621254	ERS490659	TARA_078	TARA_20101104T1015Z_078_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_078_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20101104T1015Z_078_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000524	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AATIOSF_r1	ERX556088	ERR599006	run_APY_AATIOSF_1_D1BP5ACXX.IND5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599006/ERR599006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599006/ERR599006_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599006
1131	TARA_B100000524	SAMEA2621254	ERS490659	TARA_078	TARA_20101104T1015Z_078_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_078_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20101104T1015Z_078_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000524	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AATIOSF_r1	ERX555968	ERR599022	run_APY_AATIOSF_5_D0745ACXX.IND5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599022/ERR599022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599022/ERR599022_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599022
1132	TARA_B100000530	SAMEA2621272	ERS490691	TARA_078	TARA_20101104T1816Z_078_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	120	118	122	0.22	3	TARA_078_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101104T1816Z_078_Combined-EVENTS_CAST_DCM_(120m)_SEQ-(100L)_W0.22-3_B100000530	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AAVIOSF_r1	ERX556075	ERR599101	run_APY_AAVIOSF_5_C120YACXX.IND6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599101/ERR599101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599101/ERR599101_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599101
1133	TARA_B100000530	SAMEA2621272	ERS490691	TARA_078	TARA_20101104T1816Z_078_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	120	118	122	0.22	3	TARA_078_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101104T1816Z_078_Combined-EVENTS_CAST_DCM_(120m)_SEQ-(100L)_W0.22-3_B100000530	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AAVIOSF_r1	ERX556085	ERR599046	run_APY_AAVIOSF_5_D0745ACXX.IND6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599046/ERR599046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599046/ERR599046_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599046
1134	TARA_B100000745	SAMEA2621287	ERS490714	TARA_078	TARA_20101105T1235Z_078_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	798	802	0.22	3	TARA_078_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101105T1235Z_078_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L)_W0.22-3_B100000745	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AAXIOSF_r1	ERX556090	ERR599159	run_APY_AAXIOSF_2_D1BP5ACXX.IND11	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599159/ERR599159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599159/ERR599159_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599159
1135	TARA_B100000745	SAMEA2621287	ERS490714	TARA_078	TARA_20101105T1235Z_078_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	798	802	0.22	3	TARA_078_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101105T1235Z_078_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L)_W0.22-3_B100000745	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_AAXIOSF_r1	ERX556095	ERR599124	run_APY_AAXIOSF_8_D0745ACXX.IND11	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599124/ERR599124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599124/ERR599124_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599124
1189	TARA_B100000424	SAMEA2621132	ERS490433	TARA_072	TARA_20101005T0800Z_072_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_072_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101005T0800Z_072_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000424	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACHIOSF_r1	ERX555934	ERR599105	run_APY_ACHIOSF_3_D074HACXX.IND5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599105/ERR599105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599105/ERR599105_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599105
1190	TARA_B100000424	SAMEA2621132	ERS490433	TARA_072	TARA_20101005T0800Z_072_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_072_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101005T0800Z_072_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000424	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACHIOSF_r1	ERX556009	ERR598984	run_APY_ACHIOSF_7_D1BR1ACXX.IND5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598984/ERR598984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598984/ERR598984_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598984
1191	TARA_B100000427	SAMEA2621155	ERS490476	TARA_072	TARA_20101005T1535Z_072_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	100	98	102	0.22	3	TARA_072_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101005T1535Z_072_EVENT_PUMP_DCM_(100m)_SEQ-(100L)_W0.22-3_B100000427	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACIIOSF_r1	ERX556079	ERR599137	run_APY_ACIIOSF_5_D074HACXX.IND6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599137/ERR599137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599137/ERR599137_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599137
1192	TARA_B100000427	SAMEA2621155	ERS490476	TARA_072	TARA_20101005T1535Z_072_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	100	98	102	0.22	3	TARA_072_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101005T1535Z_072_EVENT_PUMP_DCM_(100m)_SEQ-(100L)_W0.22-3_B100000427	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACIIOSF_r1	ERX555987	ERR599133	run_APY_ACIIOSF_7_C173FACXX.IND6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599133/ERR599133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599133/ERR599133_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599133
1193	TARA_B100000508	SAMEA2621176	ERS490507	TARA_072	TARA_20101006T0759Z_072_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	798	802	0.22	3	TARA_072_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101006T0759Z_072_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L)_W0.22-3_B100000508	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACKIOSF_r1	ERX555911	ERR599048	run_APY_ACKIOSF_6_D074HACXX.IND7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599048/ERR599048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599048/ERR599048_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599048
1194	TARA_B100000508	SAMEA2621176	ERS490507	TARA_072	TARA_20101006T0759Z_072_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	798	802	0.22	3	TARA_072_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20101006T0759Z_072_Combined-EVENTS_CAST_MES_(800m)_SEQ-(100L)_W0.22-3_B100000508	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACKIOSF_r1	ERX556112	ERR599005	run_APY_ACKIOSF_6_D1E00ACXX.IND7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599005/ERR599005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599005/ERR599005_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599005
1195	TARA_B100000768	SAMEA2621401	ERS490885	TARA_082	TARA_20101206T1033Z_082_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_082_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20101206T1033Z_082_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000768	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACLIOSF_r1	ERX556030	ERR599035	run_APY_ACLIOSF_6_D074HACXX.IND12	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599035/ERR599035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599035/ERR599035_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599035
1196	TARA_B100000768	SAMEA2621401	ERS490885	TARA_082	TARA_20101206T1033Z_082_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_082_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20101206T1033Z_082_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000768	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACLIOSF_r1	ERX555925	ERR599009	run_APY_ACLIOSF_7_D1E00ACXX.IND12	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599009/ERR599009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599009/ERR599009_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599009
1197	TARA_B100000767	SAMEA2621423	ERS490928	TARA_082	TARA_20101206T1858Z_082_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	0.22	3	TARA_082_DCM_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20101206T1858Z_082_EVENT_PUMP_DCM_(40m)_SEQ-(10L-or-15min)_W0.22-3_B100000767	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACMIOSF_r1	ERX555915	ERR599122	run_APY_ACMIOSF_5_D1C0BACXX.IND1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599122/ERR599122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599122/ERR599122_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599122
1198	TARA_B100000767	SAMEA2621423	ERS490928	TARA_082	TARA_20101206T1858Z_082_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	0.22	3	TARA_082_DCM_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20101206T1858Z_082_EVENT_PUMP_DCM_(40m)_SEQ-(10L-or-15min)_W0.22-3_B100000767	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACMIOSF_r1	ERX555998	ERR599027	run_APY_ACMIOSF_7_D074HACXX.IND1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599027/ERR599027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599027/ERR599027_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599027
1199	TARA_B100000780	SAMEA2621487	ERS491001	TARA_084	TARA_20110103T1105Z_084_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_084_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110103T1105Z_084_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000780	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACNIOSF_r1	ERX555982	ERR598945	run_APY_ACNIOSF_7_D074HACXX.IND3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598945/ERR598945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598945/ERR598945_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR598/ERR598945
1200	TARA_B100000780	SAMEA2621487	ERS491001	TARA_084	TARA_20110103T1105Z_084_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_084_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110103T1105Z_084_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000780	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACNIOSF_r1	ERX556058	ERR599059	run_APY_ACNIOSF_8_D1BR1ACXX.IND3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599059/ERR599059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599059/ERR599059_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599059
1201	TARA_B100000787	SAMEA2621509	ERS491044	TARA_085	TARA_20110106T1038Z_085_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_085_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110106T1038Z_085_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000787	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACPIOSF_r1	ERX556133	ERR599090	run_APY_ACPIOSF_6_D1C0BACXX.IND8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599090/ERR599090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599090/ERR599090_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599090
1202	TARA_B100000787	SAMEA2621509	ERS491044	TARA_085	TARA_20110106T1038Z_085_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_085_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110106T1038Z_085_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000787	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACPIOSF_r1	ERX556110	ERR599176	run_APY_ACPIOSF_7_D074HACXX.IND8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599176/ERR599176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599176/ERR599176_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599176
1203	TARA_B100000795	SAMEA2621536	ERS491095	TARA_085	TARA_20110106T1936Z_085_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	90	80	98	0.22	3	TARA_085_DCM_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110106T1936Z_085_Combined-EVENTS_CAST_DCM_(90m)_SEQ-(10L-or-15min)_W0.22-3_B100000795	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACQIOSF_r1	ERX556064	ERR599104	run_APY_ACQIOSF_7_D074HACXX.IND9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599104/ERR599104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599104/ERR599104_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599104
1204	TARA_B100000795	SAMEA2621536	ERS491095	TARA_085	TARA_20110106T1936Z_085_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	90	80	98	0.22	3	TARA_085_DCM_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110106T1936Z_085_Combined-EVENTS_CAST_DCM_(90m)_SEQ-(10L-or-15min)_W0.22-3_B100000795	PRJEB1787	Acinas_Prok_DNA_ext		MetaG	APY_ACQIOSF_r1	ERX555997	ERR599121	run_APY_ACQIOSF_7_D1BP5ACXX.IND9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599121/ERR599121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599121/ERR599121_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599121
